Datetime,Text,Username,Retweets,Favourite Count,Location
2020-07-07 22:05:09+00:00,Looking for more job opportunities? Check out the Field Extension Officers (4) – Eastern Region Job Click here to apply http://app.kaziquest.com/jobs/field-extension-officers-4-eastern-region/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,2,0,
2020-07-07 22:05:06+00:00,Looking for more job opportunities? Check out the Solar PV Engineer Job Click here to apply http://app.kaziquest.com/jobs/solar-pv-engineer/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:05:02+00:00,Looking for more job opportunities? Check out the Full Stack Software Developer Job Click here to apply http://app.kaziquest.com/jobs/full-stack-software-developer/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:58+00:00,Looking for more job opportunities? Check out the Front Office Executive Job Click here to apply http://app.kaziquest.com/jobs/front-office-executive/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:51+00:00,Looking for more job opportunities? Check out the Field Extension Officer – Kilifi Job Click here to apply http://app.kaziquest.com/jobs/field-extension-officer-kilifi/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,2,0,
2020-07-07 22:04:47+00:00,Looking for more job opportunities? Check out the Project Manager Job Click here to apply http://app.kaziquest.com/jobs/project-manager-15/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:44+00:00,Looking for more job opportunities? Check out the Office Administrator Job Click here to apply http://app.kaziquest.com/jobs/office-administrator-9/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:41+00:00,Looking for more job opportunities? Check out the Transcriber Job Click here to apply http://app.kaziquest.com/jobs/transcriber/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:38+00:00,Looking for more job opportunities? Check out the Mobile & Web Software Developer Job Click here to apply http://app.kaziquest.com/jobs/mobile-web-software-developer/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,0,0,
2020-07-07 22:04:36+00:00,Looking for more job opportunities? Check out the Records Management Assistant Job Click here to apply http://app.kaziquest.com/jobs/records-management-assistant/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:32+00:00,Looking for more job opportunities? Check out the Business Development Executive- Online Booking Services Job Click here to apply http://app.kaziquest.com/jobs/business-development-executive-online-booking-services-2/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:29+00:00,Looking for more job opportunities? Check out the Sales Agents Job Click here to apply http://app.kaziquest.com/jobs/sales-agents-6/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,0,0,
2020-07-07 22:04:26+00:00,Looking for more job opportunities? Check out the Sales Representative - Dental/Medical Equipment (For A Surgical/Medical Equipment Distributor) Job Click here to apply http://app.kaziquest.com/jobs/sales-representative-dentalmedical-equipment-for-a-surgicalmedical-equipment-distributor/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:18+00:00,Looking for more job opportunities? Check out the Brach Manager Kisumu and Thika Office Job Click here to apply http://app.kaziquest.com/jobs/brach-manager-kisumu-and-thika-office/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,2,0,
2020-07-07 22:04:16+00:00,Looking for more job opportunities? Check out the Sales Advisor (Water Purification Dispenser) Job Click here to apply http://app.kaziquest.com/jobs/sales-advisor-water-purification-dispenser/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:10+00:00,Looking for more job opportunities? Check out the Internship Job Click here to apply http://app.kaziquest.com/jobs/internship-5/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:04:08+00:00,Looking for more job opportunities? Check out the Marketing and Business Development Manager Job Click here to apply http://app.kaziquest.com/jobs/marketing-and-business-development-manager/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,0,0,
2020-07-07 22:04:05+00:00,Looking for more job opportunities? Check out the Branch Manager Job Click here to apply http://app.kaziquest.com/jobs/branch-manager-14/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:02:20+00:00,Looking for more job opportunities? Check out the Architect Credit - (20000143) Job Click here to apply http://app.kaziquest.com/jobs/architect-credit-20000143/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:02:16+00:00,Looking for more job opportunities? Check out the Assistant Project Officer – Isiolo Job Click here to apply http://app.kaziquest.com/jobs/assistant-project-officer-isiolo/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:02:11+00:00,Looking for more job opportunities? Check out the Business Support Assistant (SC 2) Job Click here to apply http://app.kaziquest.com/jobs/business-support-assistant-sc-2-3/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:02:08+00:00,Looking for more job opportunities? Check out the Sales Coach &amp; Content Creator Job Click here to apply http://app.kaziquest.com/jobs/sales-coach-amp-content-creator/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,2,0,
2020-07-07 22:02:05+00:00,Looking for more job opportunities? Check out the Legal Intern Job Click here to apply http://app.kaziquest.com/jobs/legal-intern-2/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:02:03+00:00,Looking for more job opportunities? Check out the Telesales Agents Job Click here to apply http://app.kaziquest.com/jobs/telesales-agents/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:01:59+00:00,Looking for more job opportunities? Check out the Records Officer Job Click here to apply http://app.kaziquest.com/jobs/records-officer/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:01:32+00:00,Looking for more job opportunities? Check out the Radiation Therapy Technologist at Garissa County Job Click here to apply http://app.kaziquest.com/jobs/radiation-therapy-technologist-at-garissa-county/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:01:28+00:00,Looking for more job opportunities? Check out the Biomedical Engineer at Garissa County Job Click here to apply http://app.kaziquest.com/jobs/biomedical-engineer-at-garissa-county/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:01:25+00:00,Looking for more job opportunities? Check out the Anatomic Pathologist at Garissa County Job Click here to apply http://app.kaziquest.com/jobs/anatomic-pathologist-at-garissa-county/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:01:22+00:00,Looking for more job opportunities? Check out the Medical Officer at Garissa County Job Click here to apply http://app.kaziquest.com/jobs/medical-officer-at-garissa-county/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:01:19+00:00,Looking for more job opportunities? Check out the Customer Support Specialist at Chloride Exide Limited Job Click here to apply http://app.kaziquest.com/jobs/customer-support-specialist-at-chloride-exide-limited/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,0,1,
2020-07-07 22:00:23+00:00,Looking for more job opportunities? Check out the Sales Executive Job Click here to apply http://app.kaziquest.com/jobs/sales-executive-33/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:00:20+00:00,Looking for more job opportunities? Check out the Digital Sales Executive Job Click here to apply http://app.kaziquest.com/jobs/digital-sales-executive/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,1,0,
2020-07-07 22:00:13+00:00,Looking for more job opportunities? Check out the Territory Sales Manager Job Click here to apply http://app.kaziquest.com/jobs/territory-sales-manager-2/ #IkoKaziKE #IkoKazi #Hiring #JobOpening,KaziQuest,0,0,
2020-07-07 21:40:22+00:00,#TembeaKenya #MagicalKenya #IkoKaziKE ,AlfredMwandagha,1,0,
2020-07-07 21:25:59+00:00,#IkoKaziKE ,iamthetwice,0,1,
2020-07-07 21:24:07+00:00,#IkoKaziKE ,Kioko_GM,0,0,
2020-07-07 20:42:05+00:00,Support this creative talent! @sammymonoo_ke @solo_ambuku @SolomonKarori2 @Zaabby6 @nyakwara_albert @ikokaziKE @bennetowuonda #IkoKaziKE #Ikokazi #ARSLEI @johnnjenga @RobertAlai,RepublikFree,4,3,
2020-07-07 20:38:42+00:00,This posters are all over the city.Try your luck. If you are a boda boda or you know someone who needs a motor bike for business hook them up #IkoKaziKE ,14may125,1,3,
2020-07-07 20:10:38+00:00,We care about your business startup & ingnite your dream to profitable reality. #100DaysOfCode #website #Python #javascript #programming #Marketing #coding #programming #Work #Jobs #business #SEO #branding #Forbes #digitalart #DevOps #GraphicDesign #IkoKaziKE #nairobi #Kenya,3TechAgency,14,8,
2020-07-07 19:52:27+00:00,"Employing a medical doctor for a 3 month contract at Kshs 100,000 and yet we want to achieve UHC? These are some of punitive policies @fnoluga is overseeing while the other day he was vocal as @kmpdu SG about terms of work for medical professionals. #IkoKaziKE ",Asamoh_,3,2,
2020-07-07 19:28:25+00:00,Cats for sale anyone? Kindly retweet #IkoKaziKE,KaBacker254,1,0,
2020-07-07 19:16:27+00:00,Tell a friend to tell a friend. #IkoKaziKE at Nairobi Metropolitan Services. ,Asmali77,111,158,
2020-07-07 19:15:15+00:00,#IkoKazi #IkoKaziKE Sh 20/= per piece...make your order for the softest chapatis. ,dianaoduor12,2,2,
2020-07-07 19:14:09+00:00,#IkoKaziKE,adanwak,0,0,
2020-07-07 19:05:48+00:00,"Need a new convenient space to work from? Check us out. DM or call for bookings, get a free extra day for every 7 days reserved. *terms and conditions apply #IkoKaziKE #cancelfinalyearexam #KomeshaCorona #KOT",ATradecraft,3,0,
2020-07-07 19:02:59+00:00,Looking for a developer based in kitale.... please DM for business. #IkoKaziKE #PataKaziKe,buchejoseph,1,1,
2020-07-07 18:58:04+00:00,#vintage #vintageclothing #vintagefashion #vintagebecks #vintageclimax #IkoKazi #IkoKaziKE ,thriftvintages,2,5,
2020-07-07 18:52:41+00:00,"Look no further for business start ups, and financial strategy advisory services #IkoKaziKE ",TheAbonyos,1,1,
2020-07-07 18:51:26+00:00,"Looking for a job is in itself a fulltime job. Here are a few things you can do to keep yourself productive, prevent you from getting frustrated and stressed & increase your employability chances. #hiring #IkoKaziKE 10 things you can do while still job … ",JobonicsHR,1,1,
2020-07-07 18:47:53+00:00,Mimi naeza waosha mwili bora mnilipe...nipeeni kazi extra pls. #IkoKaziKe,fionamorah,1,0,
2020-07-07 18:27:58+00:00,"#IkoKaziKE #IkoKazi Please Rt,her next client maybe on your TL!",_emmaoduor,12,8,
2020-07-07 18:08:16+00:00,Our Standard Concrete Kerbs are designed to meet or exceed the relevant standards and meet the same high standards of strength and performance that characterize all of our precast concrete products. #IkoKaziKE ,Gotech_constrKe,1,6,
2020-07-07 17:56:49+00:00,Retweet this is my hustle. #SabaSaba #tuesdayvibes #TekelezaKatiba #lockdownextension #IkoKaziKE ,Kobure3,0,0,
2020-07-07 17:36:30+00:00,"Fashion, Glits & Glamour. We customize to your taste,color & size . Hit us up via 0715981921 #art #craft #mishono #mishonoapparel #SabaSaba #lockdownextension #EXO_SC #IkoKaziKE #kot #cancelfinalyearexam #forcacovid #tiktokersareoverparty #100MForArtists #AfterRona",mishonoapparel,0,0,
2020-07-07 17:15:47+00:00,Launch your business now Strategy>Optimize>Manage #100DaysOfCode #website #Python #javascript #programming #Marketing #coding #programming #Work #Jobs #business #SEO #branding #Forbes #digitalart #DevOps #GraphicDesign #IkoKaziKE #nairobi #Kenya,3TechAgency,6,5,
2020-07-07 17:12:52+00:00,"Yoh Fam, Apply there is KFC opening up in Mombasa. #IKOKaziKE ",IamZakariaNoor,0,1,
2020-07-07 17:12:46+00:00,Please help out a friend in securing a job as a large format print operator. Below is his CV. referrals welcome #IkoKazi #ikokazike @AppleCereal__ @MwacheezyC @jonjoroge,anonymus_rma,2,2,
2020-07-07 17:02:35+00:00,I am @NyaMalka selling the below items at whole sale prices: PROMOTE ME. • KN95 masks -500ksh • KN95 masks with ventilator -500ksh • N-95 1860 -1550ksh • N-95 8511-1550ksh • Temperature kits -4500ksh • Sterile surgical masks-2050ksh • Face shields -650ksh #IkoKaziKE,Belive_Kinuthia,8,14,
2020-07-07 17:00:02+00:00,New post: Open Jobs at The African Academy of Sciences (AAS) https://www.careerpoint-solutions.com/open-jobs-at-the-african-academy-of-sciences-aas/ #IKoKazi #IkoKaziKe,CareerpointSolu,1,0,
2020-07-07 16:50:21+00:00,#IkoKaziKE ,Rube_Mfalme,1,0,
2020-07-07 16:44:45+00:00,"With LinkedIn you get to Showcase your profile, expertise, recommendations and connections so then how can you use it effectively #IkokaziKE #LinkedIn #IkoKazi #careeradvice",Legendarey_ke,0,2,
2020-07-07 16:42:15+00:00,Post Edited: Job Opening at Tetra Pak https://www.careerpoint-solutions.com/job-opening-at-tetra-pak/ #IKoKazi #IkoKaziKe #tetra-pak-jobs,CareerpointSolu,0,0,
2020-07-07 16:32:37+00:00,Post Edited: Executive Assistant at World Resources Institute https://www.careerpoint-solutions.com/executive-assistant-at-world-resources-institute/ #IKoKazi #IkoKaziKe,CareerpointSolu,1,0,
2020-07-07 16:30:41+00:00,We offer Guidance Services on the following: Data analysis Journal writing Dissertations Plagiarism removal Term Papers/Essays Grammar Editing Business Proposals PowerPoint +254728426918 #IkoKaziKE #JoanChallenge #NgiriciKickedOut,KingsResearch_,0,2,
2020-07-07 16:26:27+00:00,"Please forward to your contacts. Despite COVID 19, #IkoKaziKE! Stay safe, stay positive. ",CalvinNyagudi,0,2,
2020-07-07 16:17:31+00:00,Post Edited: Advertisement of Opportunities For Interns/Young Statisticians at istics (KNBS) https://www.careerpoint-solutions.com/advertisement-of-opportunities-for-interns-young-statisticians-at-kenya-national-bureau-of-statistics-knbs/ #IKoKazi #IkoKaziKe,CareerpointSolu,0,1,
2020-07-07 16:13:50+00:00,"Curious to learn about the recruitment process? we have just the course for you, join TODAY and learn the STRATEGIES to succeed in the #jobsearch market during #covid19. CLICK on the link in BIO sign up. #careercoach #jobapplication #ikokazike #salarynegotiation #jobapplication",work_live,2,0,
2020-07-07 16:12:09+00:00,Anybody knows where I can print stickers in Nairobi? #IkoKaziKe #ikokazi,charrey_,1,1,
2020-07-07 16:12:08+00:00,Hey #IkoKaziKE looking for a Media Strategist/Buyer... Please DM for details. Rt,static_254,0,1,
2020-07-07 16:02:47+00:00,"How much do you know about @agency254inc? We are looking for young and Daring Sales Executives. Are you capable? Visit http://potentialstaffing.com to apply. Deadline, 15th July 2020 16:00 hours. Welcome to the boadroom! #BuildingBrands #Hereforprogress #IT #ict #IkoKaziKE ",Agency254Inc,1,1,
2020-07-07 15:37:54+00:00,#IkoKaziKE #COVIDー19 #SabaSaba #Sharemyhustle #bangaizaReloaded,_Vampified_,0,0,
2020-07-07 15:36:04+00:00,This clean machine going for Ksh. 3.8M. Ready and fully loaded. Viewing is in MOMBASA. #tuesdayvibes #COVIDー19 #kcse #kcpe #COVIDー19 #ikokazike #BangaizaReloaded #whereyoushopmatters #sharemyhustle,_Vampified_,0,2,
2020-07-07 15:34:49+00:00,#IkoKaziKE any jobs within nyeri town will appreciate much,NdegwaaKe,0,0,
2020-07-07 15:17:06+00:00,Am looking for chief steward vacancy. My name is Antony mzee I have Diploma in Hotel Management and I have 11 years experience in stewarding department in Africa and Middle East. #IkoKazi #IkoKaziKE,antonymzee2003,4,11,
2020-07-07 15:14:18+00:00,"Nimetoka kwa TL ya zolesa_ke, she's an oracle mates... prices attached.. Dm her for assurances of your future #IkoKaziKE",__QlintDwayne,4,6,
2020-07-07 15:06:57+00:00,"50+ Top companies in Kenya are looking to Hire today at Wikimedia Foundation, Analabs Limited, Safaricom, Kisumu National Polytechnic, Homes Universal Ltd among others. Apply here: https://bit.ly/2xG92xe Visit https://bit.ly/3avu5Qm to grab more. #Jobsinkenya #jobs #Ikokazike ",EmploiAfrica,3,0,
2020-07-07 15:04:46+00:00,#IkoKaziKE ,PiusMuturi,0,0,
2020-07-07 14:49:22+00:00,#Ikokazike ,Minneh13,0,0,
2020-07-07 14:48:17+00:00,"Selling original jezi for Ksh1400 For collection/ pick up visit us at Kimathi House 6th Floor room 604 shop 01. When ordering let me know the team and Size M, L, XL, XXL for adults and kids sizes 18- 30 Get in touch whats app on 0715714804. #ShareMyHustle #IkoKaziKE #IkoKazi",allan_makabila,2,3,
2020-07-07 14:35:56+00:00,Fabric masks available for different sizes and designs. Including sizes for children @150/= each. Free delivery of 3 or more in CBD. DM for more information #ShareMyHustle #IkoKaziKE #facemasks,debbieauma,1,0,
2020-07-07 14:29:17+00:00,4 bedroom master ensuite bungalow in Acacia-Kitengela on a 50*100 plot. Nice finishing. Only 10 houses in the compound. 800 metres from Namanga road#ShareMyHustle #IkoKaziKE #JoanChallenge,MisatiRealtors,2,4,
2020-07-07 14:15:25+00:00,"Am looking to lease 5 acres of land within Nairobi and it environs, site must be fenced with water and electricy and security guranteed #IkoKaziKE #IkoKazi Kindly RT my land might be on your TL",chegewagithinji,25,11,
2020-07-07 14:10:43+00:00,"#ShareMyHustle Are you chasing a tender? Are you a supplier? Get affordable quick bid bonds from as little as KShs. 5,000. #insurance #Kenya #supportsmallbusiness #IkoKazi #IkoKaziKE ",wg_insure,0,0,
2020-07-07 14:03:20+00:00,Kama unajua mtu muambie maybe anjua mtu pia. #IkoKaziKE ,kotnakurubranch,0,0,
2020-07-07 14:02:12+00:00,Si tulisema hapa nikusaidiana vile mtu anaweza..... #IkoKaziKE ,kotnakurubranch,1,4,
2020-07-07 13:55:28+00:00,Good evening tweeps. I have Somali transcription project. I need someone who is capable of transcribing Somali audios. If you're willing kindly hit my DM. #IkoKaziKE,AmiinYusf,3,13,
2020-07-07 13:54:56+00:00,Avoid the hassle and schedule your work projects with us Hire us now! #100DaysOfCode #website #Python #javascript #programming #Marketing #coding #programming #Work #Jobs #business #IkoKaziKe #nairobi #kenya #branding #scheduling,3TechAgency,4,3,
2020-07-07 13:43:58+00:00,The Don #IkoKaziKE,jojomackenzie2,0,0,
2020-07-07 13:43:18+00:00,"Project Manager – AgriTech Solutions Project; The position is based in Nairobi, with frequent field travel to Nyandarua, Nakuru, Siaya and Busia Counties and reports to the DCA Head of Programmes. #IkoKaziKE Apply online through: https://www.danchurchaid.org/join-us/jobs/national-vancancies/project-manager-agri-tech-solutions-project-dca-kenya-office",ThisIsKayeli,1,1,
2020-07-07 13:41:05+00:00,"Project Assistant – Financial inclusion & Youth Empowerment. The position is based in Kakuma, Turkana County and reports to the Project Officer – Financial Inclusion based in Kakuma. #IkoKaziKE https://www.danchurchaid.org/join-us/jobs/national-vancancies/project-assistant-financial-inclusion-youth-empowerment-dca-kenya-office",ThisIsKayeli,1,1,
2020-07-07 13:37:24+00:00,"All ALUMINIUM Windows See an Inside sliding window with an outside fix and also check frame fixed window. #ShareMyHustle #IkoKazi #IkoKaziKE Kindly DM For a call, please check pinned down tweet. Affordable and Negotiable. ",willardlusimbo,5,6,
2020-07-07 13:34:26+00:00,"Field Finance and Admin Officer – AgriTech Solutions Project; The position is based in Nakuru, with frequent field travel to Nyandarua, Siaya and Busia Counties and reports to the Project Manager Apply online through: https://www.danchurchaid.org/join-us/jobs/national-vancancies/field-finance-and-admin-officer-dca-kenya-office #IkoKaziKE ",ThisIsKayeli,0,0,
2020-07-07 13:31:28+00:00,DCA is seeking to recruit an experienced and energetic Kenyan National for the following position: Field Extension Officers .The position holders will each be based in Nakuru or Nyandarua County. Apply online thorugh: https://www.danchurchaid.org/join-us/jobs/national-vancancies/field- extension-officers #IkoKaziKE ,ThisIsKayeli,0,0,
2020-07-07 13:27:49+00:00,Job opportunities: DanChurchAid DCA is seeking to recruit an experienced and energetic Kenyan National for the following position: Agricultural Extension and Agri-Business Project Officer. The position is based in Nakuru. #IkoKaziKE Apply via https://www.danchurchaid.org/join-us/jobs/national-vancancies/agricultural-extension-and-,ThisIsKayeli,14,9,
2020-07-07 13:17:13+00:00,Travel Plan. I'm selling this Travelling Bag at 2k (Price is SLIGHTLY NEGOTIABLE) #NgiriciKickedOut #IkoKaziKE ,Shiko_tyras,1,5,
2020-07-07 13:02:41+00:00,"I'm an Operations Management specialist ( http://B.com, MBA) looking for an opportunity in any of the following fields : teaching, research, operations, logistics, procurement and project management. #IkoKaziKE",MercyLikhayo,7,2,
2020-07-07 12:53:57+00:00,Are you a #Sales or #Marketing professional? We've got new opportunities for you Marketing Strategist https://bit.ly/2ZNJO9Q Territory Sales Manager#@melvinstea https://bit.ly/2ZI9Bk4 Digital Sales Executive @melvinstea https://bit.ly/3gB1BIs #IkoKaziKe ,shortlistafrica,2,1,
2020-07-07 12:50:18+00:00,Sales Executive https://hreastafrica.com/jobs/sales-executive-13/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:49:30+00:00,Digital Sales Executive https://hreastafrica.com/jobs/digital-sales-executive/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:43:21+00:00,Looking for an English teacher for online tutoring for 11 y.o. Also looking for Computer science teacher who's good at teaching kids & can teach MS office and programming - Java/python #IkoKaziKE. Please reply to this tweet.,MendiNjonjo,50,17,
2020-07-07 12:42:00+00:00,Civil Engineer https://hreastafrica.com/jobs/civil-engineer-4/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:40:51+00:00,Avoid the hassle and schedule your work projects with us Hire us now! #100DaysOfCode #website #Python #javascript #programming #Marketing #coding #programming #Work #Jobs #business #IkoKaziKe #nairobi #kenya #branding #scheduling,3TechAgency,9,4,
2020-07-07 12:40:03+00:00,Digital Marketing & Communication Intern https://hreastafrica.com/jobs/digital-marketing-communication-intern/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:36:43+00:00,Grants Accountant https://hreastafrica.com/jobs/grants-accountant/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:34:45+00:00,Open PhD positions in Materials Chemistry and Green Electrochemistry- The university of Dublin - ... #IkoKaziKe ... ,Simon_Ingari,1,0,
2020-07-07 12:34:43+00:00,We are looking for an app developer. email us at dennconstructionmanagers@hotmail.com #IkoKaziKE @Internships_KE @wapikazi @,DennManagers,4,7,
2020-07-07 12:34:11+00:00,Sanitation Support Officer https://hreastafrica.com/jobs/sanitation-support-officer/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,1,0,
2020-07-07 12:33:14+00:00,Infection Control Nurse https://hreastafrica.com/jobs/infection-control-nurse/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:31:39+00:00,Field Parts Sales Representatives https://hreastafrica.com/jobs/field-parts-sales-representatives/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:30:06+00:00,Architect Credit https://hreastafrica.com/jobs/architect-credit/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:28:00+00:00,Architect – Smartphone https://hreastafrica.com/jobs/architect-smartphone/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:27:58+00:00,Wasee chezeni kama nyinyi .my guy ako nai pipeline .RT his employer might be on your TL #IkoKaziKE ,kilundeezy,152,106,
2020-07-07 12:26:43+00:00,Biomedical Officer https://hreastafrica.com/jobs/biomedical-officer/ #IkoKazi #IkoKaziKE,kevo_kinyanjui,0,0,
2020-07-07 12:26:33+00:00,"2020 has seen most people lose jobs and wonder how to move forward. Questions like ""Are there industries with JOB SECURITY?"" have arisen. This & more matters will be addressed in our course, join TODAY #ikokazike #salarynegotiation #careergrowth #jobsearch #careercoach",work_live,1,0,
2020-07-07 12:25:07+00:00,RCL FOODS Management Trainee Programme 2020 for young South Africans - https://opportunitiesforyoungkenyans.co.ke/2020/07/07/rcl-foods-management-trainee-programme-2020-young-south-africans/ #IkoKaziKe #Pata...,Simon_Ingari,0,0,
2020-07-07 12:18:04+00:00,#IkoKaziKE,jwmoustache,0,1,
2020-07-07 12:15:59+00:00,New post: Job Opening at BFA Global https://www.careerpoint-solutions.com/job-opening-at-bfa-global/ #IKoKazi #IkoKaziKe #product-manager-jobs,CareerpointSolu,0,0,
2020-07-07 12:12:51+00:00,Know Innovate Transform (KIT) Impact Challenge 2020 - https://opportunitiesforyoungkenyans.co.ke/2020/07/07/know-innovate-transform-kit-impact-challenge-2020/ #IkoKaziKe #PataKaziKe #Gethired ...,Simon_Ingari,1,0,
2020-07-07 12:04:30+00:00,#IkoKaziKE ,masika_patrobas,0,1,
2020-07-07 11:54:13+00:00,One World Media Coronavirus Reporting Award 2020 - https://opportunitiesforyoungkenyans.co.ke/2020/07/07/one-world-media-coronavirus-reporting-award-2020-2/ #IkoKaziKe #PataKaziKe #Gethired #Jo...,Simon_Ingari,1,0,
2020-07-07 11:52:15+00:00,New post: Branch Managers Job Opportunities at CentiPlus Group Ltd https://www.careerpoint-solutions.com/branch-managers-job-opportunities-at-centiplus-group-ltd/ #IKoKazi #IkoKaziKe,CareerpointSolu,1,0,
2020-07-07 11:47:58+00:00,"A reminder that I'm selling diapers. Two packets remain, I have Softcare Medium and Molfix Large. 600 bob #IkokaziKE I'll restock immediately I sell these ones",OutahB,4,2,
2020-07-07 11:47:32+00:00,New post: Portfolio Relationship Officer Job at CentiPlus Group Ltd https://www.careerpoint-solutions.com/portfolio-relationship-officer-job-at-centiplus-group-ltd-2/ #IKoKazi #IkoKaziKe,CareerpointSolu,0,0,
2020-07-07 11:46:18+00:00,New post: Job Opening at Christian Aid https://www.careerpoint-solutions.com/job-opening-at-christian-aid/ #IKoKazi #IkoKaziKe,CareerpointSolu,0,0,
2020-07-07 11:45:42+00:00,Looking for a talented wig maker and hair stylist in Nairobi. Must be able to demonstrate their skills well for this opportunity. #IkoKaziKE,LizAnguka,10,9,
2020-07-07 11:40:41+00:00,#ikokazike #lockdownextension #lockdown #KOTLoyals #KOT,AbrylPower,1,2,
2020-07-07 11:31:25+00:00,"@AjiryKE IS HIRING SALES AND MARKETING AGENTS! To qualify, you have to enroll in a free #LearnwithAjiry course on Sales and Marketing Concepts on https://learnwithajiry.com/course-view/sales-and-marketing-concepts, register on Ajiry and upload your certificate of completion. #AjiryKE #AjiryinLaikipia #IkoKaziKE ",ragingmimosa,4,5,
2020-07-07 11:22:39+00:00,"Learn Chess Today!!! Don't let your kid sit idle. Stay home,Learn Chess, Checkmate Covid-19 #IkoKaziKE #JoanChallenge #lockdownextension",goChessAcademy,1,12,
2020-07-07 11:07:25+00:00,Need of Laptop skins wraps to make it look Scintillating and classy and prevent it from normal scratches Dm if interested or call/text /WhatsApp 0757285448 #JoanChallenge #IkoKaziKE #lilhuddyisoverparty,StickerPlug047,2,7,
2020-07-07 11:06:20+00:00,"Sensitization forum for YOUTH, women and PWDs on AGPO. #kazimtaaniinitiative #IkoKaziKE #YouthEmpowermentKE @KibagendiToni @siasaplace @YouthFund_Ke @kenyapipeline",saretobrian,2,6,
2020-07-07 10:57:06+00:00,#IkoKaziKE Move ,shecyclesnbi,0,0,
2020-07-07 10:55:06+00:00,JOB ALERT!! ##ikokazike #JobsInKenya Field technical officers with experience &amp; proof of competence in the agronomy sector. See details &amp; apply on this link: http://www.qsourcing.com/jobs-in-kenya SHARE WITH A FRIEND. #LetsWork,QSSKenya,0,0,
